selling_price,km_driven,mileage,engine,max_power,seats,no_of_years,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_More than 2 owner,owner_Second Owner
840000,1500,18.2,1199.0,88.7,5.0,3,0,0,1,1,0,0,0,0
1000000,46000,24.5,1498.0,98.6,7.0,7,1,0,0,1,0,1,0,0
740000,24400,27.39,1248.0,74.0,5.0,5,1,0,0,1,0,1,0,0
1290000,29899,22.15,1498.0,108.6,5.0,4,1,0,0,0,0,0,0,0
1800000,20000,11.36,2755.0,171.5,8.0,4,1,0,0,0,0,0,0,0
775000,2000,20.7,1197.0,81.86,5.0,2,0,0,1,0,0,1,0,0
695000,34000,21.04,1461.0,83.8,8.0,5,1,0,0,0,0,1,0,0
730000,31000,17.4,1197.0,81.86,5.0,4,0,0,1,0,0,0,0,0
1295000,46000,11.45,2776.0,197.2,7.0,6,1,0,0,0,0,0,0,1
1160000,121000,12.08,2999.0,161.0,7.0,6,1,0,0,0,0,0,0,0
3300000,60000,0.0,1950.0,194.0,5.0,5,1,0,0,0,0,0,0,0
540000,7000,20.3,1086.0,68.0,5.0,4,0,0,1,0,0,1,0,0
434999,10000,23.1,998.0,67.04,5.0,6,0,0,1,0,0,0,0,0
4600000,6000,17.9,2143.0,170.0,5.0,4,1,0,0,0,0,0,0,0
910000,20000,17.0,2596.0,80.8,5.0,4,1,0,0,0,0,1,0,0
850000,59235,19.67,1582.0,126.2,5.0,7,1,0,0,0,0,1,0,0
5800000,21000,16.78,1995.0,190.0,5.0,3,1,0,0,0,0,0,0,0
520000,48000,25.8,1498.0,98.6,5.0,8,1,0,0,1,0,1,0,0
650000,114000,14.95,2489.0,93.7,7.0,4,1,0,0,1,0,1,0,0
430000,120000,19.3,1248.0,73.9,5.0,11,1,0,0,1,0,1,0,1
360000,144000,21.9,1396.0,88.8,5.0,9,1,0,0,1,0,1,0,0
350000,144000,21.9,1396.0,88.8,5.0,9,1,0,0,1,0,1,0,0
791000,190000,24.3,1248.0,88.5,5.0,6,1,0,0,1,0,1,0,0
950000,190000,12.99,2494.0,100.6,7.0,7,1,0,0,1,0,1,0,1
690000,20000,28.4,1248.0,74.0,5.0,3,1,0,0,1,0,1,0,0
860000,40000,22.0,1582.0,126.2,5.0,5,1,0,0,1,0,1,0,1
371000,100000,19.3,1248.0,73.9,5.0,10,1,0,0,1,0,1,0,0
45000,60000,16.8,1405.0,68.0,5.0,14,1,0,0,1,0,1,0,1
55000,201000,17.8,1399.0,68.0,5.0,16,1,0,0,1,0,1,0,0
240000,110000,20.54,1598.0,103.6,5.0,11,1,0,0,1,0,1,0,0
495000,77215,25.2,1248.0,74.0,5.0,8,1,0,0,1,0,1,0,1
170000,50000,19.3,1248.0,0.0,5.0,17,0,0,1,1,0,1,0,0
671000,48228,18.7,1199.0,88.7,5.0,7,0,0,1,0,0,1,0,0
693000,58559,25.2,1248.0,74.0,5.0,5,1,0,0,0,0,1,0,0
352000,72179,19.3,1248.0,0.0,5.0,12,1,0,0,0,0,1,0,0
802999,50856,26.0,1498.0,98.6,5.0,6,1,0,0,0,0,1,0,0
890000,18300,17.8,1497.0,117.3,5.0,5,0,0,1,1,0,1,0,0
495000,59292,28.4,1248.0,74.0,5.0,7,1,0,0,0,0,1,0,0
545000,10000,23.1,998.0,67.04,5.0,4,0,0,1,0,0,0,0,0
775000,21147,21.4,1197.0,83.1,5.0,4,0,0,1,0,0,0,0,0
925000,69000,25.6,1498.0,97.9,5.0,5,1,0,0,0,0,1,0,0
1450000,10000,17.3,1497.0,121.0,7.0,3,1,0,0,1,0,1,0,0
790000,16000,28.4,1248.0,74.0,5.0,4,1,0,0,0,0,0,0,0
1789999,36000,13.68,2393.0,147.8,8.0,5,1,0,0,0,0,1,0,0
620000,37000,21.01,1197.0,81.8,5.0,5,0,0,1,0,0,1,0,0
375000,61173,27.62,793.0,47.0,5.0,6,1,0,0,0,0,1,0,0
595000,77321,19.3,1248.0,0.0,5.0,6,1,0,0,0,0,1,0,0
2450000,30000,18.25,1968.0,187.74,5.0,6,1,0,0,0,0,0,0,0
850000,75000,15.1,2179.0,140.0,7.0,8,1,0,0,0,0,1,0,0
750000,51000,19.56,1197.0,81.8,5.0,5,0,0,1,0,0,0,0,0
775000,17000,21.01,1197.0,81.8,5.0,4,0,0,1,0,0,1,0,0
260000,100000,17.8,1248.0,75.0,5.0,14,1,0,0,1,0,1,0,1
2000000,35000,17.68,1968.0,174.33,5.0,9,1,0,0,1,0,0,0,1
300000,10000,21.1,814.0,55.2,5.0,5,0,0,1,1,0,1,0,0
1300000,91567,16.0,2179.0,140.0,7.0,6,1,0,0,1,0,0,1,0
380000,50000,23.1,998.0,67.04,5.0,5,0,0,1,1,0,1,0,0
480000,60000,18.9,1197.0,81.86,5.0,5,0,0,1,1,0,1,0,0
240000,35000,22.74,796.0,47.3,5.0,6,0,0,1,1,0,1,0,1
500000,33400,17.43,1396.0,105.5,5.0,8,0,0,1,1,0,1,0,0
420000,36000,20.4,1197.0,83.11,5.0,7,0,0,1,1,0,1,0,0
130000,180000,20.0,1399.0,68.0,5.0,11,1,0,0,1,0,1,0,1
110000,80000,20.92,998.0,67.1,5.0,10,0,0,1,1,0,1,0,0
120000,120000,19.7,796.0,46.3,5.0,15,0,0,1,1,0,1,0,1
700000,80000,28.4,1248.0,74.02,5.0,5,1,0,0,1,0,0,0,0
550000,120000,28.4,1248.0,74.02,5.0,4,1,0,0,1,0,1,0,0
190000,110000,19.09,1405.0,69.01,5.0,8,1,0,0,1,0,1,0,1
665000,70000,23.59,1364.0,67.04,5.0,4,1,0,0,1,0,1,0,0
445000,120000,14.95,2489.0,93.7,7.0,8,1,0,0,1,0,1,0,1
340000,92686,21.9,1396.0,88.76,5.0,10,1,0,0,0,0,1,0,1
330000,180000,13.6,1991.0,142.0,5.0,13,1,0,0,1,0,1,0,0
270000,80000,21.02,1248.0,88.76,5.0,10,1,0,0,1,0,1,0,0
1044999,70000,16.0,2179.0,140.0,7.0,7,1,0,0,1,0,0,0,0
279000,117000,17.8,1248.0,75.0,5.0,13,1,0,0,1,0,1,0,0
620000,15000,20.4,1194.0,94.93,5.0,4,0,0,1,1,0,1,0,0
250000,100000,16.6,1896.0,122.4,5.0,15,1,0,0,1,0,1,0,1
475000,83000,15.74,1591.0,121.3,5.0,10,0,0,1,1,0,0,0,0
750000,67600,14.81,1998.0,163.7,5.0,6,1,0,0,1,0,0,0,0
1250000,160000,13.5,2477.0,178.0,7.0,7,1,0,0,1,0,1,0,1
250000,80000,21.1,814.0,55.2,5.0,8,0,0,1,1,0,1,0,1
445000,100000,25.8,1498.0,98.6,5.0,9,1,0,0,1,0,1,0,0
400000,100000,15.0,1896.0,105.0,5.0,12,1,0,0,1,0,1,0,0
350000,90000,23.0,1396.0,90.0,5.0,12,1,0,0,1,0,1,0,1
295000,140000,20.5,1598.0,103.5,5.0,10,1,0,0,1,0,1,0,0
600000,25000,21.21,1197.0,81.8,5.0,4,0,0,1,1,0,1,0,0
1650000,20000,13.68,2393.0,147.8,8.0,4,1,0,0,1,0,1,0,0
100000,30000,16.1,796.0,37.0,4.0,10,0,0,1,1,0,1,0,0
690000,13000,20.4,1194.0,94.93,5.0,4,0,0,1,1,0,1,0,0
710000,42000,18.6,1197.0,81.83,5.0,4,0,0,1,1,0,1,0,0
350000,10000,20.3,998.0,68.05,5.0,4,0,0,1,1,0,1,0,1
220000,13000,20.92,998.0,67.1,5.0,10,0,0,1,1,0,1,0,0
700000,6500,20.0,999.0,72.0,7.0,3,0,0,1,1,0,1,0,0
198000,49500,21.1,814.0,55.2,5.0,9,0,0,1,1,0,1,0,1
350000,50000,23.0,1396.0,90.0,5.0,11,1,0,0,1,0,1,0,0
210000,175000,23.57,1396.0,70.0,5.0,11,1,0,0,1,0,1,0,1
210000,175000,23.03,1396.0,69.0,5.0,11,1,0,0,1,0,1,0,1
70000,120000,19.3,1248.0,0.0,5.0,19,0,0,1,1,0,1,1,0
375000,110000,23.2,1248.0,73.94,5.0,8,1,0,0,1,0,1,1,0
380000,112048,17.5,1298.0,85.8,5.0,10,0,0,1,1,0,1,0,1
360000,98000,17.0,1497.0,118.0,5.0,12,0,0,1,1,0,1,1,0
944999,41000,15.1,2179.0,140.0,7.0,7,1,0,0,1,0,1,0,0
620000,120000,13.58,2499.0,72.4,10.0,6,1,0,0,1,0,1,0,0
780000,116000,23.59,1364.0,67.05,5.0,4,1,0,0,1,0,1,0,0
445000,1000,21.21,1197.0,81.8,5.0,2,0,0,1,1,0,1,0,0
575000,15000,17.36,1197.0,81.86,5.0,4,0,0,1,1,0,0,0,0
975000,5000,25.1,1248.0,88.5,5.0,4,1,0,0,1,0,1,0,0
450000,3500,23.84,1199.0,83.83,5.0,3,0,0,1,1,0,1,0,0
198000,91000,19.3,1248.0,0.0,5.0,13,0,0,1,1,0,1,0,1
495000,56000,25.83,1498.0,99.0,5.0,5,1,0,0,1,0,1,0,0
830000,215000,12.99,2494.0,100.0,7.0,9,1,0,0,1,0,1,0,0
800000,40000,15.1,2179.0,140.0,7.0,10,1,0,0,1,0,1,0,0
300000,70000,19.3,1248.0,0.0,5.0,12,1,0,0,1,0,1,1,0
300000,120000,23.2,1248.0,73.94,5.0,9,1,0,0,1,0,1,0,1
200000,120000,10.5,2179.0,120.0,7.0,19,1,0,0,1,0,1,0,1
480000,30400,18.5,1198.0,86.8,5.0,5,0,0,1,0,0,1,0,0
950000,24000,21.9,1498.0,98.6,7.0,5,1,0,0,0,0,1,0,0
840000,30646,15.4,1497.0,117.3,7.0,5,0,0,1,0,0,1,0,0
800000,15000,23.9,1582.0,126.2,5.0,5,1,0,0,1,0,1,0,0
750000,50000,22.27,1498.0,108.6,5.0,5,1,0,0,1,0,1,0,0
254999,34000,21.1,814.0,55.2,5.0,5,0,0,1,1,0,1,0,0
725000,54000,24.52,1248.0,88.5,7.0,6,1,0,0,1,0,1,0,1
1859000,40000,19.7,2143.0,134.1,5.0,6,1,0,0,1,0,0,0,1
145000,120000,18.6,1199.0,79.4,5.0,10,0,0,1,1,0,1,0,0
750000,15000,17.0,1198.0,108.5,5.0,4,0,0,1,1,0,1,0,0
655000,50000,22.0,1498.0,108.495,5.0,5,1,0,0,1,0,0,0,0
210000,84000,20.0,1399.0,68.0,5.0,11,1,0,0,1,0,1,0,1
450000,50000,17.0,1497.0,118.0,5.0,11,0,0,1,1,0,1,0,0
466000,25000,20.3,1086.0,68.0,5.0,3,0,0,1,1,0,0,1,0
624000,14681,19.3,1248.0,0.0,5.0,4,1,0,0,0,0,1,0,0
580000,52000,25.83,1498.0,99.0,5.0,7,1,0,0,1,0,1,0,0
430000,18500,20.3,1086.0,68.0,5.0,3,0,0,1,1,0,1,0,0
155000,50000,23.03,1396.0,69.0,5.0,10,1,0,0,1,0,1,0,0
240000,35000,22.5,999.0,67.0,5.0,5,0,0,1,1,0,1,0,0
540000,15500,16.78,1496.0,88.73,5.0,6,0,0,1,1,0,1,0,0
250000,120000,19.09,1396.0,69.0,5.0,9,1,0,0,1,0,1,0,0
260000,60000,25.0,1396.0,69.0,5.0,10,1,0,0,1,0,1,0,0
550000,80000,12.05,2179.0,120.0,9.0,11,1,0,0,1,0,1,0,1
550000,43011,18.88,999.0,123.37,5.0,8,0,0,1,0,0,1,0,0
600000,136000,19.01,1461.0,108.45,5.0,7,1,0,0,1,0,1,0,0
550000,15000,25.83,1498.0,99.0,5.0,5,1,0,0,1,0,1,0,0
370000,110000,13.6,2523.0,63.0,7.0,11,1,0,0,1,0,1,0,1
250000,100000,19.81,1086.0,68.05,5.0,14,0,0,1,1,0,1,0,1
125000,70000,19.7,796.0,46.3,5.0,17,0,0,1,1,0,1,1,0
200000,110000,17.0,1405.0,71.0,5.0,12,1,0,0,1,0,1,0,0
675000,127991,25.5,1498.0,98.6,5.0,5,1,0,0,0,0,1,0,0
150000,198000,14.8,1998.0,68.0,5.0,23,1,0,0,1,0,1,0,1
290000,65000,15.64,1193.0,64.1,5.0,12,0,0,1,1,0,1,0,0
95000,90000,19.3,1248.0,0.0,5.0,20,0,0,1,1,0,1,1,0
889000,20000,28.09,1248.0,88.5,5.0,4,1,0,0,1,0,1,0,0
400000,60000,17.0,1198.0,73.75,5.0,6,0,0,1,1,0,1,0,0
390000,13120,25.17,799.0,53.3,5.0,4,0,0,1,1,0,1,0,0
1550000,87500,17.1,1956.0,170.0,5.0,5,1,0,0,1,0,1,0,0
600000,125000,22.32,1582.0,126.32,5.0,8,1,0,0,1,0,1,0,0
800000,25000,17.4,1197.0,81.86,5.0,4,0,0,1,1,0,0,0,0
600000,120000,20.77,1248.0,88.8,7.0,9,1,0,0,1,0,1,1,0
795000,35000,17.01,1591.0,121.3,5.0,7,0,0,1,1,0,1,0,0
735000,25000,22.54,1396.0,88.73,5.0,6,1,0,0,1,0,1,0,0
250000,120000,16.4,1896.0,90.0,5.0,17,1,0,0,1,0,1,1,0
400000,25000,24.04,999.0,67.0,5.0,4,0,0,1,1,0,0,0,0
130000,79000,13.1,1493.0,82.0,5.0,17,1,0,0,1,0,1,0,1
600000,125000,21.04,1461.0,83.8,8.0,7,1,0,0,1,0,1,0,0
395000,140000,14.0,2489.0,95.0,8.0,8,1,0,0,1,0,1,0,0
720000,80000,21.19,1396.0,88.73,5.0,6,1,0,0,1,0,1,0,0
450000,110000,16.8,1497.0,116.4,5.0,11,0,0,1,1,0,1,1,0
700000,25000,18.16,1196.0,86.8,5.0,4,0,0,1,1,0,1,0,0
1000000,46000,24.5,1498.0,98.6,7.0,7,1,0,0,1,0,1,0,0
500000,1000,20.3,1086.0,68.07,5.0,2,0,0,1,1,0,1,0,0
125000,60000,16.1,796.0,37.0,4.0,15,0,0,1,1,0,1,0,1
690000,80000,21.04,1461.0,83.8,8.0,7,1,0,0,1,0,1,0,0
1550000,120000,17.1,1956.0,170.0,5.0,5,1,0,0,1,0,1,0,0
170000,110000,15.3,1193.0,65.3,5.0,9,0,0,1,1,0,1,0,1
275000,110000,20.4,1248.0,91.7,5.0,12,1,0,0,1,0,1,1,0
500000,200000,12.8,2494.0,102.0,8.0,15,1,0,0,1,0,1,1,0
950000,80000,19.33,1968.0,138.1,5.0,9,1,0,0,1,0,1,0,1
802999,24000,28.4,1248.0,74.02,5.0,3,1,0,0,1,0,1,0,0
470000,150000,23.4,1248.0,74.0,5.0,9,1,0,0,1,0,1,0,0
300000,60000,25.17,799.0,53.3,5.0,7,0,0,1,1,0,1,0,0
600000,116000,19.01,1461.0,108.45,5.0,8,1,0,0,1,0,1,0,0
275000,104300,20.0,1399.0,68.1,5.0,9,1,0,0,1,0,1,0,0
700000,30000,25.32,1198.0,77.0,6.0,4,1,0,0,1,0,1,0,0
3250000,33000,11.3,2987.0,254.8,7.0,8,1,0,0,1,0,0,0,0
800000,25000,21.66,1498.0,108.62,5.0,2,1,0,0,1,0,1,0,0
2200000,60000,17.68,1968.0,174.33,5.0,8,1,0,0,1,0,0,0,0
245000,121000,18.1,1493.0,110.0,5.0,15,1,0,0,1,0,1,0,1
310000,120000,16.8,1493.0,110.0,5.0,12,1,0,0,1,0,1,0,1
245000,120000,18.1,1493.0,110.0,5.0,15,1,0,0,1,0,1,0,1
450000,110000,16.47,1198.0,73.9,5.0,11,0,0,1,1,0,1,0,0
850000,84000,16.96,1968.0,138.03,5.0,9,1,0,0,1,0,0,0,1
325000,120000,10.1,2354.0,152.0,5.0,18,0,0,1,1,0,0,1,0
409999,100000,22.9,1248.0,74.0,5.0,9,1,0,0,1,0,1,1,0
5500000,50000,11.2,1969.0,235.0,5.0,4,1,0,0,1,0,0,0,0
1000000,73500,19.67,1582.0,126.2,5.0,7,1,0,0,1,0,1,0,0
590000,34000,24.4,1120.0,71.0,5.0,6,1,0,0,1,0,1,0,1
1200000,23000,20.45,1461.0,108.5,5.0,3,1,0,0,1,0,1,0,0
175000,163000,17.8,1399.0,68.0,5.0,14,1,0,0,1,0,1,1,0
300000,119000,16.52,1991.0,123.7,5.0,11,1,0,0,1,0,1,0,1
2175000,50000,11.36,2755.0,171.5,7.0,5,1,0,0,1,0,0,0,0
1110000,10500,25.6,1498.0,97.9,5.0,3,1,0,0,1,0,1,0,0
150000,280000,14.8,1998.0,68.0,5.0,22,1,0,0,1,0,1,0,1
325000,155000,20.54,1598.0,103.6,5.0,9,1,0,0,1,0,1,0,1
325000,163000,17.8,1399.0,68.0,5.0,12,1,0,0,1,0,1,0,0
280000,75000,17.7,1497.0,78.0,5.0,14,0,0,1,1,0,1,0,0
160000,56000,19.3,1248.0,0.0,5.0,14,0,0,1,1,0,1,1,0
765000,80000,26.0,1498.0,98.6,5.0,6,1,0,0,1,0,1,0,0
640000,120000,26.0,1498.0,98.6,5.0,8,1,0,0,1,0,1,0,1
65000,120000,17.88,1396.0,52.8,5.0,15,1,0,0,1,0,1,1,0
195000,175000,18.7,1896.0,66.0,5.0,15,1,0,0,1,0,1,0,1
295000,15000,24.7,796.0,47.3,5.0,5,0,0,1,1,0,1,0,0
625000,100000,23.4,1248.0,74.0,5.0,10,1,0,0,1,0,1,0,1
160000,80000,18.9,998.0,67.1,5.0,13,0,0,1,1,0,1,0,1
330000,84000,23.1,998.0,67.04,5.0,7,0,0,1,1,0,1,0,1
180000,50000,15.6,1196.0,70.0,5.0,12,0,0,1,1,0,1,0,1
70000,50000,19.3,1248.0,0.0,5.0,19,0,0,1,1,0,1,0,1
150000,35000,14.0,796.0,35.0,5.0,10,0,0,1,1,0,1,0,1
300000,30000,19.81,1086.0,68.05,5.0,11,0,0,1,1,0,1,0,0
730000,2388,18.6,1197.0,81.83,5.0,4,0,0,1,1,0,1,0,0
650000,16200,24.3,1248.0,88.5,5.0,5,1,0,0,1,0,1,0,0
330000,10000,33.44,796.0,40.3,4.0,3,0,0,0,1,0,1,0,1
366000,15000,23.95,998.0,67.1,5.0,3,0,0,1,1,0,1,0,0
1149000,5000,17.0,1591.0,121.3,5.0,3,0,0,1,1,0,1,0,0
150000,42000,20.63,1198.0,67.0,5.0,6,0,0,1,1,0,1,0,0
187000,120000,17.92,1086.0,62.1,5.0,9,0,0,1,1,0,1,0,1
425000,60000,13.93,2179.0,138.03,7.0,11,1,0,0,1,0,1,0,1
150000,76000,16.1,796.0,37.0,4.0,10,0,0,1,1,0,1,0,0
620000,15000,20.4,1194.0,94.93,5.0,4,0,0,1,1,0,1,0,0
250000,100000,16.6,1896.0,122.4,5.0,15,1,0,0,1,0,1,0,1
475000,83000,15.74,1591.0,121.3,5.0,10,0,0,1,1,0,0,0,0
750000,67600,14.81,1998.0,163.7,5.0,6,1,0,0,1,0,0,0,0
1250000,160000,13.5,2477.0,178.0,7.0,7,1,0,0,1,0,1,0,1
250000,80000,21.1,814.0,55.2,5.0,8,0,0,1,1,0,1,0,1
445000,100000,25.8,1498.0,98.6,5.0,9,1,0,0,1,0,1,0,0
400000,100000,15.0,1896.0,105.0,5.0,12,1,0,0,1,0,1,0,0
350000,90000,23.0,1396.0,90.0,5.0,12,1,0,0,1,0,1,0,1
295000,140000,20.5,1598.0,103.5,5.0,10,1,0,0,1,0,1,0,0
600000,25000,21.21,1197.0,81.8,5.0,4,0,0,1,1,0,1,0,0
1650000,20000,13.68,2393.0,147.8,8.0,4,1,0,0,1,0,1,0,0
100000,30000,16.1,796.0,37.0,4.0,10,0,0,1,1,0,1,0,0
690000,13000,20.4,1194.0,94.93,5.0,4,0,0,1,1,0,1,0,0
710000,42000,18.6,1197.0,81.83,5.0,4,0,0,1,1,0,1,0,0
350000,10000,20.3,998.0,68.05,5.0,4,0,0,1,1,0,1,0,1
220000,13000,20.92,998.0,67.1,5.0,10,0,0,1,1,0,1,0,0
700000,6500,20.0,999.0,72.0,7.0,3,0,0,1,1,0,1,0,0
198000,49500,21.1,814.0,55.2,5.0,9,0,0,1,1,0,1,0,1
350000,50000,23.0,1396.0,90.0,5.0,11,1,0,0,1,0,1,0,0
650000,35000,21.4,1197.0,83.1,5.0,6,0,0,1,1,0,1,0,1
380000,120000,21.03,1461.0,65.0,5.0,7,1,0,0,1,0,1,0,1
360000,50000,17.57,1193.0,88.7,5.0,8,0,0,1,1,0,1,0,1
385000,116000,15.0,1598.0,103.5,5.0,10,0,0,1,1,0,1,0,0
590000,110000,22.32,1582.0,126.32,5.0,10,1,0,0,1,0,1,0,1
750000,70000,15.1,2179.0,140.0,7.0,9,1,0,0,1,0,1,0,1
254999,100000,20.3,1248.0,75.0,5.0,11,1,0,0,1,0,1,1,0
499000,20000,18.9,1197.0,81.86,5.0,7,0,0,1,1,0,1,0,0
730000,60000,28.4,1248.0,74.02,5.0,4,1,0,0,1,0,0,0,0
650000,30000,27.3,1498.0,98.6,5.0,6,1,0,0,1,0,1,0,1
220000,75000,23.08,1461.0,63.12,5.0,10,1,0,0,1,0,1,0,0
229999,110000,19.3,1248.0,0.0,5.0,16,0,0,1,1,0,1,1,0
215000,90000,19.3,1248.0,0.0,5.0,16,0,0,1,1,0,1,1,0
100000,110000,16.8,1405.0,62.0,5.0,16,1,0,0,1,0,1,1,0
110000,120000,14.4,1599.0,94.0,5.0,18,0,0,1,1,0,1,1,0
152000,48000,17.0,1405.0,71.0,5.0,13,1,0,0,1,0,1,0,1
600000,5000,20.89,1197.0,81.8,5.0,2,0,0,1,1,0,0,0,0
620000,120000,13.58,2499.0,72.4,10.0,6,1,0,0,1,0,1,0,0
780000,116000,23.59,1364.0,67.05,5.0,4,1,0,0,1,0,1,0,0
445000,1000,21.21,1197.0,81.8,5.0,2,0,0,1,1,0,1,0,0
575000,15000,17.36,1197.0,81.86,5.0,4,0,0,1,1,0,0,0,0
975000,5000,25.1,1248.0,88.5,5.0,4,1,0,0,1,0,1,0,0
450000,3500,23.84,1199.0,83.83,5.0,3,0,0,1,1,0,1,0,0
480000,80000,25.83,1498.0,99.0,5.0,7,1,0,0,1,0,1,0,0
110000,48676,19.7,796.0,35.0,8.0,14,0,0,1,1,0,1,0,0
105000,60000,19.3,1248.0,0.0,5.0,16,0,0,1,1,0,1,1,0
5830000,30000,17.09,2993.0,261.4,4.0,4,1,0,0,1,0,0,0,0
415000,72000,18.6,1197.0,81.83,5.0,8,0,0,1,0,0,1,0,0
475000,51000,22.0,1197.0,81.8,5.0,7,0,0,1,0,0,1,0,0
525000,29000,20.89,1197.0,81.8,5.0,5,0,0,1,0,0,1,0,0
365000,28000,20.52,1197.0,81.8,5.0,7,0,0,1,0,0,1,0,0
375000,97000,25.2,1248.0,74.0,5.0,11,1,0,0,0,0,1,0,0
765000,59000,28.4,1248.0,74.02,5.0,4,1,0,0,0,0,1,0,0
770000,27000,28.4,1248.0,74.02,5.0,3,1,0,0,1,0,1,0,0
350000,30000,25.17,799.0,53.3,5.0,4,0,0,1,1,0,1,0,0
875000,70000,15.4,1997.0,120.0,7.0,7,1,0,0,1,0,1,0,0
780000,69000,15.1,2179.0,140.0,7.0,8,1,0,0,0,0,1,0,0
990000,15000,25.1,1248.0,88.5,5.0,4,1,0,0,1,0,1,0,0
800000,35700,28.4,1248.0,74.02,5.0,3,1,0,0,0,0,1,0,0
350000,120000,22.32,1582.0,126.32,5.0,10,1,0,0,1,0,1,1,0
325000,120000,22.07,1199.0,73.9,5.0,9,1,0,0,1,0,1,0,0
360000,80000,22.07,1199.0,73.9,5.0,9,1,0,0,1,0,1,0,0
148000,120000,20.92,998.0,67.1,5.0,12,0,0,1,1,0,1,0,0
670000,36000,27.39,1248.0,74.0,5.0,5,1,0,0,1,0,1,0,0
430999,120000,23.59,1364.0,67.04,5.0,8,1,0,0,1,0,1,0,0
260000,9000,16.8,796.0,34.2,8.0,5,0,0,1,1,0,1,0,0
70000,50000,25.4,624.0,37.48,4.0,10,0,0,1,1,0,1,0,1
300000,35000,23.01,999.0,67.0,5.0,3,0,0,1,1,0,1,0,0
150000,130000,14.0,2498.0,112.0,7.0,11,1,0,0,1,0,1,0,1
260000,70000,20.0,1399.0,68.0,5.0,12,1,0,0,1,0,1,0,0
320000,90000,19.3,1248.0,73.9,5.0,10,1,0,0,1,0,1,1,0
700000,35000,17.0,1198.0,108.5,5.0,4,0,0,1,1,0,1,0,0
415000,80000,16.47,1198.0,73.9,5.0,10,0,0,1,1,0,1,0,0
260000,120000,17.8,1248.0,75.0,5.0,14,1,0,0,1,0,1,0,1
70000,80000,26.0,624.0,35.0,4.0,11,0,0,1,1,0,1,0,0
515000,30000,17.71,1197.0,78.9,5.0,7,0,0,1,1,0,1,0,0
803999,60000,23.9,1582.0,126.2,5.0,6,1,0,0,1,0,1,0,0
275000,200000,16.6,1896.0,122.4,5.0,15,1,0,0,1,0,1,0,1
934000,101000,22.77,1498.0,98.59,5.0,5,1,0,0,1,0,1,0,0
210000,110000,17.8,1399.0,68.0,5.0,15,1,0,0,1,0,1,0,0
1050000,136000,12.99,2494.0,100.6,8.0,8,1,0,0,1,0,1,1,0
650000,250000,14.8,2499.0,80.0,7.0,11,1,0,0,1,0,1,0,1
550000,74000,17.3,1998.0,163.7,5.0,10,1,0,0,1,0,1,1,0
285000,265000,14.8,2499.0,80.0,9.0,12,1,0,0,1,0,1,1,0
700000,22700,18.7,1199.0,88.7,5.0,7,0,0,1,1,0,1,0,0
525000,45000,18.9,1197.0,82.0,5.0,6,0,0,1,1,0,1,0,0
250000,36000,15.37,1196.0,73.0,5.0,11,0,0,1,1,0,1,0,1
575000,57000,26.59,1248.0,74.0,5.0,7,1,0,0,1,0,1,0,1
540000,33000,27.28,1047.0,69.0,5.0,4,1,0,0,1,0,1,0,0
560000,59000,16.02,1373.0,93.7,7.0,10,0,0,1,1,0,1,0,0
380000,200000,20.54,1598.0,103.6,5.0,10,1,0,0,1,0,1,0,0
240000,80000,15.6,1196.0,70.0,5.0,11,0,0,1,1,0,1,0,1
300000,70000,13.2,995.0,60.2,5.0,10,0,1,0,1,0,1,0,0
280000,50000,22.7,799.0,53.64,5.0,4,0,0,1,1,0,1,0,0
350000,118000,21.1,1248.0,73.9,5.0,11,1,0,0,1,0,1,0,1
110000,250000,19.1,1405.0,70.0,5.0,8,1,0,0,1,0,1,0,1
980000,20000,21.5,1497.0,108.5,5.0,4,1,0,0,1,0,1,0,0
969999,21871,21.5,1497.0,108.5,5.0,4,1,0,0,1,0,1,0,0
357000,120000,25.32,1198.0,77.0,6.0,6,1,0,0,1,0,1,0,0
280000,100000,19.1,1405.0,70.0,5.0,8,1,0,0,1,0,1,0,0
430000,50000,15.96,2523.0,62.1,7.0,10,1,0,0,1,0,1,0,0
217000,50000,19.3,1248.0,0.0,5.0,8,1,0,0,1,0,1,0,0
250000,70000,22.74,796.0,47.3,5.0,7,0,0,1,1,0,1,0,0
525000,80000,18.2,1248.0,73.74,8.0,6,1,0,0,1,0,1,0,0
500000,25000,23.84,1199.0,84.0,5.0,4,0,0,1,1,0,1,0,0
1000000,60000,16.36,2179.0,120.0,7.0,3,1,0,0,1,0,1,0,0
316000,25000,24.7,796.0,47.3,5.0,5,0,0,1,1,0,1,0,0
350000,50000,24.7,796.0,47.3,5.0,4,0,0,1,1,0,1,0,0
950000,14000,21.5,1497.0,108.5,5.0,4,1,0,0,1,0,1,0,0
45000,55425,16.1,796.0,37.0,4.0,17,0,0,1,1,0,1,0,1
475000,76000,15.96,2523.0,62.1,7.0,9,1,0,0,1,0,1,0,0
3200000,3000,15.04,2755.0,174.5,7.0,2,1,0,0,1,0,0,0,0
600000,139000,18.49,1493.0,100.0,7.0,6,1,0,0,1,0,1,0,0
430000,100000,15.04,1598.0,103.2,5.0,8,0,0,1,1,0,1,0,0
965000,60000,19.67,1582.0,126.2,5.0,7,1,0,0,1,0,1,0,0
395000,35000,14.3,1598.0,103.5,5.0,9,0,0,1,1,0,0,0,1
