selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,company_name,no_of_years
850000,35000,Diesel,Individual,Automatic,Second Owner,21.72,1498.0,108.6,5.0,Skoda,5
450000,48000,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,5.0,Hyundai,4
240000,200000,Diesel,Individual,Manual,First Owner,22.07,1199.0,73.9,5.0,Volkswagen,10
30000,90000,Petrol,Individual,Manual,More than 2 owner,19.3,1248.0,0.0,5.0,Hyundai,22
600000,135000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,Maruti,7
280000,110000,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.74,7.0,Chevrolet,6
465000,146000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5.0,Hyundai,10
350000,44000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,Maruti,4
325000,70000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai,9
50000,271000,Diesel,Individual,Manual,First Owner,16.8,1405.0,62.0,5.0,Tata,18
110000,120000,Petrol,Individual,Manual,More than 2 owner,19.7,796.0,46.3,5.0,Maruti,16
220000,80000,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,5.0,Tata,9
515000,60000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra,7
750000,40000,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5.0,Maruti,4
350000,25000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,Hyundai,4
488999,15000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,Hyundai,3
300000,27000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,Maruti,5
650000,35000,Diesel,Individual,Manual,Second Owner,27.39,1248.0,74.0,5.0,Maruti,5
250000,40000,Petrol,Individual,Manual,First Owner,19.0,998.0,66.1,5.0,Maruti,8
200000,40000,Petrol,Individual,Manual,More than 2 owner,22.74,796.0,47.3,5.0,Maruti,8
950000,75262,Diesel,Individual,Manual,First Owner,15.4,2179.0,120.0,7.0,Mahindra,7
200000,120000,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,5.0,Tata,10
276000,60000,Petrol,Individual,Manual,First Owner,20.3,998.0,68.05,5.0,Hyundai,6
250000,40000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,Hyundai,8
95000,80000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti,14
200000,70000,Diesel,Individual,Manual,Second Owner,23.57,1396.0,70.0,5.0,Tata,11
450000,100000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5.0,Hyundai,10
900000,18000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra,9
200000,175000,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,5.0,Tata,12
200000,70000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,Hyundai,12
370000,91863,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7.0,Mahindra,11
250000,100000,Petrol,Individual,Manual,First Owner,15.2,1193.0,65.0,5.0,Tata,14
290000,10000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault,6
900000,35000,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,Maruti,4
325000,120000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.1,5.0,Ford,9
425000,30000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,Hyundai,6
315000,60000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault,6
300000,70000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti,8
325000,70000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,Hyundai,9
900000,130000,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,5.0,Hyundai,6
950000,133000,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,5.0,Hyundai,6
320000,120000,Diesel,Individual,Manual,More than 2 owner,20.54,1598.0,103.6,5.0,Volkswagen,12
500000,20000,Petrol,Individual,Manual,First Owner,19.44,999.0,75.0,5.0,Volkswagen,3
290000,25000,Petrol,Individual,Manual,First Owner,15.6,1196.0,70.0,5.0,Ford,10
60000,90000,Petrol,Individual,Manual,First Owner,25.4,624.0,37.48,4.0,Tata,10
120000,140000,Petrol,Individual,Manual,More than 2 owner,19.0,998.0,66.1,5.0,Maruti,13
850000,103000,Diesel,Dealer,Manual,First Owner,25.6,1498.0,97.9,5.0,Honda,5
1750000,23000,Diesel,Dealer,Manual,First Owner,13.68,2393.0,147.8,7.0,Toyota,5
600000,128000,Diesel,Dealer,Manual,First Owner,26.0,1498.0,98.6,5.0,Honda,7
620000,33000,Diesel,Individual,Manual,First Owner,20.14,1498.0,88.8,5.0,Volkswagen,7
150000,70000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti,13
150000,40000,Petrol,Individual,Manual,More than 2 owner,0.0,1086.0,62.0,5.0,Hyundai,11
135000,40000,Petrol,Individual,Manual,More than 2 owner,12.85,1396.0,99.6,5.0,Tata,14
200000,80000,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,5.0,Tata,11
730000,70000,Diesel,Individual,Manual,First Owner,26.21,1248.0,88.5,5.0,Maruti,7
800000,100000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,8.0,Toyota,9
300000,90000,Diesel,Individual,Manual,Second Owner,14.0,2498.0,112.0,8.0,Mahindra,13
190000,112000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,Ford,10
350000,50000,Petrol,Individual,Manual,First Owner,15.5,1799.0,132.0,5.0,Honda,11
509999,62000,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.0,5.0,Hyundai,7
400000,90000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,Maruti,10
800000,80000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.0,7.0,Toyota,9
250000,50000,Diesel,Individual,Manual,First Owner,21.02,1248.0,88.8,5.0,Tata,9
930000,47552,Diesel,Individual,Manual,Second Owner,19.67,1582.0,126.2,5.0,Hyundai,6
720000,40000,Diesel,Individual,Manual,Second Owner,24.3,1248.0,88.5,5.0,Maruti,6
225000,15000,Petrol,Individual,Manual,First Owner,15.6,1196.0,70.0,5.0,Ford,11
950000,20000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,Ford,3
530000,52000,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0,Hyundai,4
470000,70000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,Hyundai,6
650000,110000,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,9.0,Mahindra,5
540000,77500,Diesel,Individual,Manual,Second Owner,14.0,2179.0,138.1,7.0,Tata,8
459999,100000,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,5.0,Maruti,7
325000,14700,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault,3
240000,40000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,5.0,Maruti,6
400000,32000,Petrol,Individual,Manual,Second Owner,18.15,1198.0,82.0,6.0,Mahindra,5
70000,70000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti,18
250000,80000,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,5.0,Maruti,13
910000,80000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,8.0,Toyota,8
720000,25000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,Maruti,4
590000,50000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,Maruti,7
434000,120000,Diesel,Individual,Manual,First Owner,13.58,2499.0,72.4,10.0,Chevrolet,7
145000,170000,Diesel,Individual,Manual,First Owner,13.6,2523.0,63.0,7.0,Mahindra,16
445000,19700,Petrol,Individual,Manual,First Owner,18.15,1198.0,82.0,5.0,Mahindra,4
191000,70000,LPG,Individual,Manual,First Owner,13.45,1086.0,62.1,5.0,Hyundai,11
372000,50000,Diesel,Individual,Manual,More than 2 owner,25.83,1498.0,99.0,5.0,Ford,4
65000,90000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,Maruti,17
150000,60000,Petrol,Individual,Manual,More than 2 owner,19.3,1248.0,0.0,5.0,Hyundai,15
300000,140000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.05,5.0,Ford,7
125000,120000,Diesel,Individual,Manual,More than 2 owner,12.7,2609.0,116.6,8.0,Mahindra,19
520000,40000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,5.0,Tata,5
190000,70000,Petrol,Individual,Manual,More than 2 owner,22.74,796.0,47.3,5.0,Maruti,8
310000,7000,Petrol,Individual,Manual,First Owner,22.5,999.0,67.0,5.0,Datsun,4
750000,90000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,8.0,Toyota,10
750000,110000,Diesel,Individual,Automatic,First Owner,18.49,1493.0,100.0,7.0,Mahindra,6
350000,15000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti,3
360000,5000,Petrol,Individual,Manual,First Owner,22.05,796.0,47.3,5.0,Maruti,2
285000,5000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault,5
160000,70000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,Maruti,9
229999,60000,Petrol,Individual,Manual,Second Owner,19.44,1198.0,67.0,7.0,Datsun,7
85000,120000,Petrol,Individual,Manual,More than 2 owner,19.7,796.0,46.3,5.0,Maruti,15
300000,7000,Petrol,Individual,Manual,First Owner,22.5,999.0,67.0,5.0,Datsun,4
675000,120000,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,7.0,Mahindra,8
700000,145241,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,7.0,Mahindra,8
400000,110000,Diesel,Individual,Manual,First Owner,12.7,2609.0,116.6,8.0,Mahindra,14
254999,30000,Petrol,Individual,Manual,More than 2 owner,25.17,799.0,53.3,5.0,Renault,6
1050000,80000,Diesel,Individual,Manual,Second Owner,15.4,2179.0,120.0,7.0,Mahindra,7
390000,100000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,Maruti,9
450000,80000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.04,5.0,Toyota,7
1630000,40000,Diesel,Individual,Automatic,Second Owner,11.36,2755.0,171.5,7.0,Toyota,6
725000,50000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti,5
466000,95500,Diesel,Individual,Manual,Second Owner,14.0,2179.0,138.1,7.0,Tata,9
370000,40000,Petrol,Individual,Manual,Second Owner,18.16,1196.0,86.8,5.0,Ford,5
150000,70000,Petrol,Individual,Manual,More than 2 owner,18.2,1061.0,64.0,5.0,Maruti,15
483000,15000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,Maruti,5
470000,10000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,Hyundai,6
950000,25000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti,4
450000,50000,Petrol,Individual,Manual,More than 2 owner,17.01,1591.0,121.3,5.0,Hyundai,9
345000,70000,Petrol,Individual,Manual,First Owner,17.6,1496.0,88.7,5.0,Toyota,11
300000,60000,Petrol,Individual,Manual,First Owner,19.0,998.0,66.1,5.0,Maruti,13
160000,74800,Petrol,Individual,Manual,Second Owner,18.2,998.0,67.1,5.0,Maruti,15
120000,80000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,Maruti,18
500000,40000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,Tata,2
1350000,40000,Diesel,Individual,Manual,First Owner,16.0,2179.0,138.0,7.0,Mahindra,4
455000,50000,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0,Hyundai,5
165000,45000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,Hyundai,9
470000,23700,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,Maruti,6
470000,23700,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,Maruti,6
1520000,10000,Petrol,Individual,Manual,First Owner,16.0,1368.0,160.0,5.0,Jeep,3
229999,53473,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti,8
250000,100000,Diesel,Individual,Manual,Second Owner,15.96,2523.0,63.0,9.0,Mahindra,11
1350000,25000,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7.0,Mahindra,6
220000,80000,Petrol,Individual,Manual,First Owner,17.92,1086.0,62.1,5.0,Hyundai,9
360000,120000,Diesel,Individual,Manual,First Owner,24.4,1120.0,71.0,5.0,Hyundai,7
350000,40000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti,4
500000,70000,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.32,5.0,Hyundai,10
145000,90000,Diesel,Individual,Manual,More than 2 owner,25.44,936.0,57.6,5.0,Chevrolet,9
300000,51000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.5,5.0,Chevrolet,8
180000,87000,Diesel,Individual,Manual,First Owner,19.3,1248.0,0.0,5.0,Tata,12
180000,87000,Petrol,Individual,Manual,Second Owner,13.2,1495.0,94.0,5.0,Hyundai,13
200000,120000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,0.0,5.0,Mahindra,16
530000,40000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,Maruti,9
620000,90000,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,5.0,Renault,8
360000,110000,Petrol,Individual,Manual,More than 2 owner,16.78,1496.0,88.73,5.0,Toyota,7
245000,86000,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.1,5.0,Hyundai,12
370000,120000,Diesel,Individual,Manual,First Owner,19.3,1248.0,0.0,5.0,Maruti,13
130000,80000,Petrol,Individual,Manual,More than 2 owner,14.2,1597.0,92.0,5.0,Ford,19
70000,65000,Petrol,Individual,Manual,More than 2 owner,15.9,1298.0,85.0,5.0,Maruti,23
70000,70000,Petrol,Individual,Manual,More than 2 owner,15.9,1298.0,85.0,5.0,Maruti,23
650000,140000,Diesel,Individual,Manual,Second Owner,25.01,1498.0,89.75,5.0,Ford,8
610000,18000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0,Maruti,3
300000,24000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti,7
425000,60000,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5.0,Hyundai,8
450000,150000,Diesel,Individual,Manual,More than 2 owner,22.32,1582.0,126.32,5.0,Hyundai,10
450000,108000,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.3,5.0,Hyundai,11
340000,60000,Petrol,Individual,Automatic,More than 2 owner,16.95,1197.0,78.9,5.0,Hyundai,11
650000,90000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,Maruti,9
160000,70000,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,5.0,Tata,13
250000,120000,Diesel,Individual,Manual,First Owner,19.1,1405.0,70.0,5.0,Tata,8
225000,100000,Diesel,Individual,Manual,More than 2 owner,25.44,936.0,57.6,5.0,Chevrolet,10
55000,75958,Diesel,Individual,Manual,Second Owner,17.88,1396.0,52.8,5.0,Tata,15
42000,70000,Petrol,Individual,Manual,More than 2 owner,16.1,796.0,37.0,4.0,Maruti,26
250000,100000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,0.0,5.0,Tata,10
282000,128000,Diesel,Individual,Manual,More than 2 owner,12.6,1991.0,112.0,7.0,Hyundai,16
80000,110000,Diesel,Individual,Manual,More than 2 owner,16.8,1405.0,62.0,5.0,Tata,15
500000,40000,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0,Maruti,6
500000,70000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0,Ford,6
400000,60000,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,Maruti,11
550000,90000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra,9
200000,70000,Diesel,Individual,Manual,Second Owner,13.93,2179.0,138.1,7.0,Tata,15
280000,65000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai,10
580000,88000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,Maruti,8
100000,80000,Diesel,Individual,Manual,More than 2 owner,18.8,1248.0,90.0,5.0,Tata,13
550000,60000,Diesel,Individual,Manual,First Owner,14.0,2523.0,75.0,8.0,Mahindra,8
700000,38000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,Mahindra,5
150000,80000,Petrol,Individual,Manual,More than 2 owner,15.0,1368.0,90.0,5.0,Tata,12
190000,60000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,Hyundai,8
500000,110000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra,9
640000,110000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,Maruti,5
340000,145000,Diesel,Individual,Manual,First Owner,20.86,1199.0,75.0,5.0,Skoda,11
811000,43000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.76,5.0,Hyundai,3
409999,120000,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,5.0,Maruti,6
220000,136000,Petrol,Individual,Manual,Second Owner,16.1,1298.0,88.2,5.0,Maruti,15
170000,120000,Diesel,Individual,Manual,Second Owner,17.88,1405.0,48.21,5.0,Tata,9
700000,25000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0,Hyundai,4
950000,80000,Diesel,Individual,Manual,Second Owner,15.4,2179.0,120.0,7.0,Mahindra,7
80000,40000,Petrol,Individual,Manual,Second Owner,14.4,1599.0,94.0,5.0,Hyundai,19
2711000,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999.0,177.0,5.0,Jaguar,5
5150000,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487.0,214.56,5.0,Lexus,3
3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,5.0,Jaguar,5
503000,110000,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7.0,Tata,7
3800000,20000,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,5.0,Volvo,3
2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,5.0,Toyota,6
225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,5.0,Maruti,9
740000,38817,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0,Maruti,4
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5.0,Honda,6
750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,7.0,Toyota,9
650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,Maruti,3
625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,5.0,Toyota,5
600000,69779,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,Maruti,4
450000,56290,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5.0,Hyundai,5
5400000,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0,BMW,3
5500000,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0,BMW,3
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5.0,Honda,3
645000,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,5.0,Skoda,6
2475000,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,5.0,Volvo,4
420000,120000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0,Maruti,8
899000,35000,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,5.0,Maruti,4
459999,35000,Petrol,Individual,Manual,First Owner,19.83,1198.0,67.0,5.0,Datsun,3
150000,120000,Diesel,Individual,Manual,Second Owner,18.1,1493.0,110.0,5.0,Hyundai,14
350000,25000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,Renault,5
509999,100000,Diesel,Individual,Manual,Second Owner,23.59,1364.0,67.05,5.0,Toyota,7
500000,120000,Diesel,Individual,Manual,More than 2 owner,15.96,2523.0,62.1,9.0,Mahindra,9
370000,35000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,Tata,5
240000,44000,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.1,5.0,Maruti,9
530000,100000,Diesel,Individual,Manual,Second Owner,22.54,1396.0,88.73,5.0,Hyundai,7
1000000,133000,Diesel,Individual,Manual,Second Owner,15.4,2179.0,120.0,7.0,Mahindra,7
1600000,35000,Diesel,Individual,Manual,Second Owner,13.68,2393.0,147.8,7.0,Toyota,4
350000,64000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai,8
1100000,70000,Diesel,Individual,Automatic,First Owner,16.0,2179.0,140.0,7.0,Mahindra,7
220000,70000,Petrol,Individual,Manual,First Owner,18.5,1197.0,80.0,5.0,Hyundai,11
350000,100000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,Hyundai,7
370000,90000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0,Maruti,9
220000,50000,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,5.0,Maruti,8
200000,80000,Diesel,Individual,Manual,First Owner,22.1,1248.0,76.9,5.0,Chevrolet,9
400000,50000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,Mahindra,5
150000,55000,Petrol,Individual,Manual,First Owner,14.6,1368.0,88.7,5.0,Fiat,13
1500000,40000,Petrol,Individual,Automatic,First Owner,10.75,2694.0,163.7,8.0,Toyota,2
130000,70000,Petrol,Individual,Manual,Second Owner,14.0,796.0,35.0,5.0,Maruti,11
185000,80000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,Maruti,9
110000,80000,Petrol,Individual,Manual,Second Owner,0.0,1086.0,62.1,5.0,Hyundai,12
450000,120000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra,10
500000,20000,Petrol,Individual,Manual,Second Owner,18.9,1197.0,81.86,5.0,Hyundai,4
570000,31596,Petrol,Dealer,Manual,First Owner,17.0,1497.0,121.36,5.0,Ford,5
650000,85710,Diesel,Dealer,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra,9
1680000,129627,Diesel,Dealer,Manual,First Owner,11.5,2982.0,171.0,7.0,Toyota,10
250000,10000,Petrol,Individual,Manual,First Owner,22.7,799.0,53.64,5.0,Datsun,4
320000,15000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai,8
440000,35000,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,5.0,Maruti,5
315000,49000,Petrol,Individual,Manual,Second Owner,18.5,1197.0,82.85,5.0,Hyundai,9
100000,70000,Petrol,Individual,Manual,More than 2 owner,19.3,1248.0,0.0,5.0,Hyundai,15
202999,158000,Diesel,Individual,Manual,First Owner,18.8,1248.0,90.0,5.0,Tata,12
179000,30000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,Hyundai,10
140000,60000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,Hyundai,14
150000,40000,Petrol,Individual,Manual,Second Owner,18.2,1061.0,64.0,5.0,Maruti,14
440000,60000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,Mahindra,11
250000,55130,Diesel,Dealer,Manual,Second Owner,20.0,1399.0,68.0,5.0,Ford,11
330000,22000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,Maruti,8
250000,48000,Petrol,Individual,Manual,First Owner,15.6,1196.0,70.0,5.0,Ford,12
335000,45000,Petrol,Individual,Manual,First Owner,18.5,1197.0,82.85,5.0,Hyundai,10
1025000,22522,Diesel,Dealer,Manual,First Owner,16.0,2179.0,140.0,7.0,Mahindra,6
320000,51856,Petrol,Dealer,Manual,More than 2 owner,18.5,1197.0,80.0,5.0,Hyundai,10
550000,29434,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5.0,Maruti,7
800000,25000,Diesel,Individual,Manual,First Owner,25.5,1498.0,98.6,5.0,Honda,4
380000,28000,Petrol,Individual,Manual,Second Owner,23.84,1199.0,84.0,5.0,Tata,5
400000,44500,Diesel,Individual,Manual,Second Owner,20.46,1461.0,83.8,5.0,Renault,9
375000,34500,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,Maruti,6
1100000,20000,Petrol,Individual,Automatic,First Owner,18.0,1497.0,117.6,5.0,Honda,5
650000,15000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,Hyundai,4
361000,26000,Petrol,Individual,Automatic,First Owner,19.34,1198.0,76.0,5.0,Nissan,8
140000,20000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,Hyundai,10
550000,3000,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5.0,Hyundai,3
670000,20000,Petrol,Individual,Manual,First Owner,19.5,1199.0,88.76,5.0,Honda,3
880000,25000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti,5
950000,35000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,Ford,4
